Dados	Densidade de Fluxo (Jy)	G1	G2	G3	G4	G5	Ajuste		
-364.322306	0.57715	0.91199	0.00000	0.00000	0.00000	0.00362	0.91561	0.11456	0.33846
-363.419436	0.60206	0.91253	0.00000	0.00000	0.00000	0.00369	0.91622	0.09870	0.31416
-362.516566	0.61782	0.91306	0.00000	0.00000	0.00000	0.00376	0.91682	0.08940	0.29900
-361.613696	0.67033	0.91357	0.00000	0.00000	0.00000	0.00384	0.91741	0.06105	0.24708
-360.710826	0.85753	0.91406	0.00000	0.00000	0.00000	0.00391	0.91798	0.00365	0.06044
-359.807957	0.77489	0.91455	0.00000	0.00000	0.00000	0.00399	0.91854	0.02064	0.14365
-358.905087	0.94738	0.91502	0.00000	0.00000	0.00000	0.00407	0.91908	0.00080	-0.02830
-358.002217	0.58013	0.91547	0.00000	0.00000	0.00000	0.00415	0.91962	0.11525	0.33949
-357.099347	0.29731	0.91591	0.00000	0.00000	0.00000	0.00423	0.92014	0.38791	0.62283
-356.196477	0.37336	0.91634	0.00000	0.00000	0.00000	0.00431	0.92065	0.29952	0.54729
-355.293608	0.49759	0.91675	0.00000	0.00000	0.00000	0.00439	0.92114	0.17940	0.42356
-354.390738	0.48685	0.91715	0.00000	0.00000	0.00000	0.00448	0.92163	0.18903	0.43478
-353.487868	0.70450	0.91753	0.00000	0.00000	0.00000	0.00456	0.92210	0.04735	0.21760
-352.584998	0.97352	0.91790	0.00000	0.00000	0.00000	0.00465	0.92255	0.00260	-0.05096
-351.682128	0.93629	0.91826	0.00000	0.00000	0.00000	0.00474	0.92300	0.00018	-0.01329
-350.779258	0.63039	0.91860	0.00000	0.00000	0.00000	0.00483	0.92343	0.08587	0.29304
-349.876389	0.43840	0.91893	0.00000	0.00000	0.00000	0.00492	0.92385	0.23567	0.48546
-348.973519	0.97204	0.91924	0.00000	0.00000	0.00000	0.00502	0.92426	0.00228	-0.04778
-348.070649	1.23865	0.91954	0.00000	0.00000	0.00000	0.00511	0.92465	0.09859	-0.31399
-347.167779	1.49511	0.91983	0.00000	0.00000	0.00000	0.00521	0.92504	0.32499	-0.57008
-346.264909	1.36208	0.92010	0.00000	0.00000	0.00000	0.00531	0.92541	0.19069	-0.43668
-345.362040	1.91408	0.92035	0.00000	0.00000	0.00000	0.00541	0.92576	0.97678	-0.98832
-344.459170	1.58771	0.92060	0.00000	0.00000	0.00000	0.00551	0.92611	0.43771	-0.66160
-343.556300	1.04160	0.92082	0.00000	0.00000	0.00000	0.00562	0.92644	0.01326	-0.11516
-342.653430	0.94900	0.92104	0.00000	0.00000	0.00000	0.00572	0.92676	0.00049	-0.02224
-341.750560	1.44650	0.92124	0.00000	0.00000	0.00000	0.00583	0.92707	0.26981	-0.51943
-340.847691	1.44504	0.92142	0.00000	0.00000	0.00000	0.00594	0.92736	0.26799	-0.51768
-339.944821	1.41850	0.92159	0.00000	0.00000	0.00000	0.00605	0.92764	0.24095	-0.49086
-339.041951	0.91770	0.92175	0.00000	0.00000	0.00000	0.00616	0.92791	0.00010	0.01021
-338.139081	1.24162	0.92189	0.00000	0.00000	0.00000	0.00628	0.92817	0.09825	-0.31345
-337.236211	1.15567	0.92202	0.00000	0.00000	0.00000	0.00639	0.92841	0.05164	-0.22725
-336.333342	1.66794	0.92213	0.00000	0.00000	0.00000	0.00651	0.92864	0.54655	-0.73929
-335.430472	1.11935	0.92223	0.00000	0.00000	0.00000	0.00663	0.92886	0.03628	-0.19049
-334.527602	0.95878	0.92232	0.00000	0.00000	0.00000	0.00675	0.92907	0.00088	-0.02971
-333.624732	1.09308	0.92239	0.00000	0.00000	0.00000	0.00688	0.92927	0.02684	-0.16382
-332.721862	1.14428	0.92244	0.00000	0.00000	0.00000	0.00700	0.92945	0.04615	-0.21483
-331.818992	1.19517	0.92249	0.00000	0.00000	0.00000	0.00713	0.92962	0.07052	-0.26555
-330.916123	1.44340	0.92251	0.00000	0.00000	0.00000	0.00726	0.92978	0.26380	-0.51362
-330.013253	1.46766	0.92253	0.00000	0.00000	0.00000	0.00740	0.92992	0.28916	-0.53774
-329.110383	1.29455	0.92253	0.00000	0.00000	0.00000	0.00753	0.93006	0.13285	-0.36449
-328.207513	1.53876	0.92251	0.00000	0.00000	0.00000	0.00767	0.93018	0.37037	-0.60858
-327.304643	1.29646	0.92248	0.00000	0.00000	0.00000	0.00781	0.93029	0.13408	-0.36617
-326.401774	1.16328	0.92244	0.00000	0.00000	0.00000	0.00795	0.93038	0.05424	-0.23290
-325.498904	1.15279	0.92238	0.00000	0.00000	0.00000	0.00809	0.93047	0.04943	-0.22233
-324.596034	0.91377	0.92230	0.00000	0.00000	0.00000	0.00824	0.93054	0.00028	0.01677
-323.693164	0.43983	0.92222	0.00000	0.00000	0.00000	0.00838	0.93060	0.24086	0.49077
-322.790294	0.57176	0.92211	0.00000	0.00000	0.00000	0.00853	0.93065	0.12880	0.35889
-321.887425	0.60192	0.92200	0.00000	0.00000	0.00000	0.00869	0.93069	0.10809	0.32877
-320.984555	0.86577	0.92187	0.00000	0.00000	0.00000	0.00884	0.93071	0.00422	0.06494
-320.081685	1.04507	0.92172	0.00000	0.00000	0.00000	0.00900	0.93073	0.01307	-0.11434
-319.178815	1.02909	0.92156	0.00001	0.00000	0.00000	0.00916	0.93073	0.00967	-0.09836
-318.275945	0.55988	0.92139	0.00001	0.00000	0.00000	0.00932	0.93072	0.13752	0.37084
-317.373075	0.73526	0.92120	0.00001	0.00000	0.00000	0.00949	0.93070	0.03820	0.19544
-316.470206	0.44516	0.92100	0.00001	0.00000	0.00000	0.00965	0.93066	0.23571	0.48550
-315.567336	0.94732	0.92078	0.00001	0.00000	0.00000	0.00982	0.93062	0.00028	-0.01670
-314.664466	0.98796	0.92055	0.00001	0.00000	0.00000	0.01000	0.93056	0.00329	-0.05740
-313.761596	1.00184	0.92031	0.00001	0.00000	0.00000	0.01017	0.93050	0.00509	-0.07135
-312.858726	1.50269	0.92005	0.00002	0.00000	0.00000	0.01035	0.93042	0.32750	-0.57227
-311.955857	0.96651	0.91978	0.00002	0.00000	0.00000	0.01053	0.93033	0.00131	-0.03618
-311.052987	0.93922	0.91949	0.00002	0.00000	0.00000	0.01071	0.93023	0.00008	-0.00899
-310.150117	1.07398	0.91919	0.00003	0.00000	0.00000	0.01090	0.93011	0.02070	-0.14387
-309.247247	1.15798	0.91887	0.00003	0.00000	0.00000	0.01109	0.92999	0.05198	-0.22799
-308.344377	1.26412	0.91854	0.00004	0.00000	0.00000	0.01128	0.92986	0.11173	-0.33426
-307.441508	1.61616	0.91820	0.00004	0.00000	0.00000	0.01147	0.92971	0.47121	-0.68644
-306.538638	0.70544	0.91784	0.00005	0.00000	0.00000	0.01167	0.92956	0.05023	0.22412
-305.635768	0.48526	0.91747	0.00006	0.00000	0.00000	0.01187	0.92939	0.19725	0.44413
-304.732898	0.89801	0.91708	0.00006	0.00000	0.00000	0.01208	0.92922	0.00097	0.03121
-303.830028	0.80059	0.91668	0.00007	0.00000	0.00000	0.01228	0.92903	0.01650	0.12844
-302.927158	1.08103	0.91626	0.00008	0.00000	0.00000	0.01249	0.92884	0.02316	-0.15220
-302.024289	1.28112	0.91583	0.00010	0.00000	0.00000	0.01270	0.92863	0.12425	-0.35249
-301.121419	1.33958	0.91539	0.00011	0.00000	0.00000	0.01292	0.92842	0.16905	-0.41116
-300.218549	1.27904	0.91493	0.00013	0.00000	0.00000	0.01314	0.92820	0.12309	-0.35084
-299.315679	0.99092	0.91446	0.00015	0.00000	0.00000	0.01336	0.92797	0.00396	-0.06295
-298.412809	0.89479	0.91398	0.00017	0.00000	0.00000	0.01358	0.92773	0.00109	0.03294
-297.509940	0.92128	0.91348	0.00019	0.00000	0.00000	0.01381	0.92748	0.00004	0.00620
-296.607070	0.99774	0.91297	0.00022	0.00000	0.00000	0.01404	0.92723	0.00497	-0.07051
-295.704200	0.64852	0.91244	0.00025	0.00000	0.00000	0.01428	0.92697	0.07754	0.27845
-294.801330	0.73976	0.91190	0.00029	0.00000	0.00000	0.01452	0.92670	0.03495	0.18694
-293.898460	0.74207	0.91134	0.00033	0.00000	0.00000	0.01476	0.92643	0.03399	0.18436
-292.995591	1.11594	0.91077	0.00037	0.00000	0.00000	0.01500	0.92615	0.03602	-0.18979
-292.092721	1.00418	0.91019	0.00042	0.00000	0.00000	0.01525	0.92587	0.00613	-0.07831
-291.189851	1.17896	0.90960	0.00048	0.00000	0.00000	0.01551	0.92558	0.06420	-0.25338
-290.286981	1.23785	0.90899	0.00054	0.00000	0.00000	0.01576	0.92529	0.09770	-0.31256
-289.384111	1.08166	0.90836	0.00061	0.00000	0.00000	0.01602	0.92500	0.02454	-0.15666
-288.481242	0.94143	0.90773	0.00070	0.00000	0.00000	0.01628	0.92471	0.00028	-0.01672
-287.578372	1.12251	0.90707	0.00079	0.00000	0.00000	0.01655	0.92441	0.03924	-0.19810
-286.675502	0.79347	0.90641	0.00089	0.00000	0.00000	0.01682	0.92412	0.01707	0.13065
-285.772632	0.62435	0.90573	0.00101	0.00000	0.00000	0.01709	0.92383	0.08969	0.29948
-284.869762	0.63769	0.90504	0.00113	0.00000	0.00000	0.01737	0.92355	0.08171	0.28585
-283.966892	0.57717	0.90433	0.00128	0.00000	0.00000	0.01765	0.92327	0.11978	0.34609
-283.064023	0.38853	0.90362	0.00144	0.00000	0.00000	0.01794	0.92299	0.28565	0.53446
-282.161153	0.63001	0.90288	0.00162	0.00000	0.00000	0.01823	0.92273	0.08568	0.29272
-281.258283	0.14409	0.90214	0.00182	0.00000	0.00000	0.01852	0.92248	0.60588	0.77839
-280.355413	0.21598	0.90138	0.00204	0.00000	0.00000	0.01882	0.92224	0.49880	0.70626
-279.452543	0.49051	0.90061	0.00229	0.00000	0.00000	0.01912	0.92201	0.18620	0.43150
-278.549674	0.67497	0.89982	0.00256	0.00000	0.00000	0.01943	0.92181	0.06093	0.24684
-277.646804	0.97783	0.89902	0.00287	0.00000	0.00000	0.01974	0.92162	0.00316	-0.05620
-276.743934	0.98062	0.89821	0.00320	0.00000	0.00000	0.02005	0.92146	0.00350	-0.05915
-275.841064	0.60000	0.89738	0.00358	0.00000	0.00000	0.02037	0.92133	0.10325	0.32132
-274.938194	0.66467	0.89654	0.00399	0.00000	0.00000	0.02069	0.92122	0.06582	0.25656
-274.035325	0.71703	0.89569	0.00445	0.00000	0.00000	0.02102	0.92115	0.04167	0.20413
-273.132455	0.96594	0.89483	0.00495	0.00000	0.00000	0.02135	0.92112	0.00201	-0.04482
-272.229585	0.52955	0.89395	0.00551	0.00000	0.00000	0.02168	0.92114	0.15334	0.39158
-271.326715	0.98653	0.89306	0.00612	0.00000	0.00000	0.02202	0.92120	0.00427	-0.06533
-270.423845	1.18160	0.89215	0.00679	0.00000	0.00000	0.02236	0.92131	0.06775	-0.26029
-269.520975	1.18381	0.89123	0.00753	0.00000	0.00000	0.02271	0.92148	0.06881	-0.26232
-268.618106	1.12819	0.89030	0.00834	0.00000	0.00000	0.02307	0.92171	0.04263	-0.20648
-267.715236	0.84221	0.88936	0.00923	0.00000	0.00000	0.02342	0.92202	0.00637	0.07980
-266.812366	0.68146	0.88841	0.01021	0.00000	0.00000	0.02379	0.92240	0.05805	0.24094
-265.909496	1.32783	0.88744	0.01128	0.00000	0.00000	0.02415	0.92286	0.16399	-0.40496
-265.006626	1.28845	0.88646	0.01244	0.00000	0.00000	0.02452	0.92342	0.13325	-0.36503
-264.103757	0.70182	0.88546	0.01371	0.00000	0.00000	0.02490	0.92407	0.04940	0.22226
-263.200887	0.87735	0.88445	0.01510	0.00000	0.00000	0.02528	0.92483	0.00226	0.04749
-262.298017	0.76209	0.88344	0.01661	0.00000	0.00000	0.02567	0.92571	0.02677	0.16362
-261.395147	0.89568	0.88240	0.01825	0.00000	0.00000	0.02606	0.92671	0.00096	0.03103
-260.492277	1.23248	0.88136	0.02004	0.00000	0.00000	0.02645	0.92785	0.09280	-0.30463
-259.589408	0.75497	0.88030	0.02198	0.00000	0.00000	0.02685	0.92913	0.03033	0.17416
-258.686538	0.95512	0.87923	0.02408	0.00000	0.00000	0.02726	0.93057	0.00060	-0.02455
-257.783668	1.08235	0.87815	0.02636	0.00000	0.00000	0.02767	0.93217	0.02255	-0.15017
-256.880798	1.00343	0.87706	0.02882	0.00000	0.00000	0.02808	0.93396	0.00483	-0.06947
-255.977928	1.27040	0.87595	0.03148	0.00000	0.00000	0.02850	0.93593	0.11187	-0.33447
-255.075058	1.14747	0.87483	0.03435	0.00000	0.00000	0.02893	0.93811	0.04383	-0.20935
-254.172189	0.54537	0.87370	0.03745	0.00000	0.00000	0.02936	0.94051	0.15613	0.39514
-253.269319	0.33492	0.87256	0.04078	0.00000	0.00000	0.02980	0.94314	0.36993	0.60822
-252.366449	-0.06778	0.87140	0.04437	0.00000	0.00000	0.03024	0.94601	1.02777	1.01379
-251.463579	0.17352	0.87024	0.04822	0.00000	0.00000	0.03069	0.94915	0.60160	0.77563
-250.560709	0.17402	0.86906	0.05236	0.00000	0.00000	0.03114	0.95256	0.60612	0.77854
-249.657840	0.19073	0.86787	0.05679	0.00000	0.00000	0.03160	0.95626	0.58603	0.76553
-248.754970	0.18638	0.86666	0.06154	0.00000	0.00000	0.03206	0.96027	0.59890	0.77388
-247.852100	0.44601	0.86545	0.06662	0.00000	0.00000	0.03253	0.96460	0.26893	0.51858
-246.949230	0.07158	0.86422	0.07204	0.00000	0.00000	0.03300	0.96927	0.80585	0.89769
-246.046360	0.43559	0.86299	0.07783	0.00000	0.00000	0.03348	0.97430	0.29021	0.53872
-245.143491	0.94178	0.86174	0.08400	0.00000	0.00000	0.03397	0.97971	0.00144	0.03793
-244.240621	0.74171	0.86047	0.09057	0.00000	0.00000	0.03446	0.98550	0.05943	0.24379
-243.337751	0.31423	0.85920	0.09755	0.00000	0.00000	0.03496	0.99171	0.45898	0.67748
-242.434881	0.32480	0.85792	0.10497	0.00000	0.00000	0.03546	0.99835	0.45366	0.67354
-241.532011	0.34056	0.85662	0.11283	0.00000	0.00000	0.03597	1.00543	0.44205	0.66487
-240.629142	0.47359	0.85532	0.12117	0.00000	0.00000	0.03648	1.01297	0.29093	0.53938
-239.726272	0.27080	0.85400	0.12999	0.00000	0.00000	0.03700	1.02099	0.56279	0.75019
-238.823402	0.56119	0.85267	0.13931	0.00000	0.00000	0.03753	1.02951	0.21932	0.46832
-237.920532	0.42828	0.85133	0.14915	0.00000	0.00000	0.03806	1.03854	0.37242	0.61026
-237.017662	0.99400	0.84998	0.15953	0.00000	0.00000	0.03860	1.04810	0.00293	0.05410
-236.114792	1.05481	0.84861	0.17045	0.00000	0.00000	0.03915	1.05821	0.00001	0.00340
-235.211923	1.01856	0.84724	0.18194	0.00000	0.00000	0.03970	1.06888	0.00253	0.05032
-234.309053	0.94815	0.84585	0.19401	0.00000	0.00000	0.04025	1.08012	0.01742	0.13197
-233.406183	0.76908	0.84446	0.20668	0.00000	0.00000	0.04082	1.09195	0.10425	0.32287
-232.503313	0.69432	0.84305	0.21995	0.00000	0.00000	0.04139	1.10439	0.16815	0.41006
-231.600443	0.61255	0.84163	0.23384	0.00000	0.00000	0.04196	1.11744	0.25491	0.50488
-230.697574	0.80140	0.84021	0.24836	0.00000	0.00000	0.04254	1.13111	0.10870	0.32970
-229.794704	0.87936	0.83877	0.26351	0.00000	0.00000	0.04313	1.14541	0.07078	0.26604
-228.891834	1.15677	0.83732	0.27931	0.00000	0.00000	0.04373	1.16035	0.00001	0.00358
-227.988964	1.22982	0.83586	0.29575	0.00000	0.00000	0.04433	1.17594	0.00290	-0.05388
-227.086094	0.92039	0.83439	0.31286	0.00000	0.00000	0.04494	1.19218	0.07387	0.27179
-226.183225	1.76032	0.83291	0.33061	0.00000	0.00000	0.04555	1.20907	0.30388	-0.55125
-225.280355	1.53409	0.83142	0.34903	0.00000	0.00000	0.04617	1.22662	0.09454	-0.30747
-224.377485	1.46304	0.82992	0.36811	0.00000	0.00000	0.04680	1.24482	0.04762	-0.21822
-223.474615	1.51247	0.82841	0.38783	0.00000	0.00000	0.04743	1.26367	0.06190	-0.24880
-222.571745	1.50423	0.82688	0.40821	0.00000	0.00000	0.04807	1.28316	0.04887	-0.22107
-221.668875	1.45640	0.82535	0.42922	0.00000	0.00000	0.04872	1.30329	0.02344	-0.15311
-220.766006	1.71826	0.82381	0.45086	0.00000	0.00000	0.04938	1.32405	0.15540	-0.39421
-219.863136	1.19432	0.82226	0.47312	0.00000	0.00000	0.05004	1.34542	0.02283	0.15110
-218.960266	1.13515	0.82070	0.49598	0.00000	0.00000	0.05070	1.36738	0.05393	0.23224
-218.057396	0.96790	0.81913	0.51942	0.00000	0.00000	0.05138	1.38993	0.17811	0.42203
-217.154526	1.16039	0.81755	0.54343	0.00000	0.00000	0.05206	1.41304	0.06383	0.25265
-216.251657	1.79192	0.81596	0.56798	0.00000	0.00000	0.05275	1.43668	0.12619	-0.35523
-215.348787	1.57068	0.81436	0.59304	0.00000	0.00000	0.05345	1.46084	0.01207	-0.10984
-214.445917	1.42441	0.81275	0.61858	0.00000	0.00000	0.05415	1.48548	0.00373	0.06106
-213.543047	1.15148	0.81113	0.64458	0.00000	0.00000	0.05486	1.51057	0.12894	0.35908
-212.640177	0.60595	0.80950	0.67099	0.00000	0.00000	0.05558	1.53607	0.86512	0.93012
-211.737308	0.59376	0.80786	0.69779	0.00000	0.00000	0.05630	1.56196	0.93741	0.96820
-210.834438	0.47115	0.80622	0.72493	0.00000	0.00000	0.05703	1.58818	1.24775	1.11703
-209.931568	0.41234	0.80456	0.75237	0.00000	0.00000	0.05777	1.61471	1.44569	1.20237
-209.028698	0.24830	0.80290	0.78007	0.00000	0.00000	0.05852	1.64149	1.94098	1.39319
-208.125828	0.54208	0.80122	0.80798	0.00000	0.00000	0.05927	1.66847	1.26876	1.12639
-207.222958	0.66912	0.79954	0.83605	0.00000	0.00000	0.06003	1.69562	1.05370	1.02650
-206.320089	0.39425	0.79785	0.86422	0.00000	0.00000	0.06080	1.72287	1.76521	1.32861
-205.417219	0.38089	0.79615	0.89245	0.00000	0.00000	0.06158	1.75017	1.87492	1.36928
-204.514349	0.75195	0.79444	0.92067	0.00000	0.00000	0.06236	1.77747	1.05168	1.02552
-203.611479	0.80756	0.79272	0.94884	0.00000	0.00000	0.06315	1.80471	0.99430	0.99714
-202.708609	0.65008	0.79099	0.97688	0.00000	0.00000	0.06395	1.83182	1.39653	1.18175
-201.805740	0.81772	0.78926	1.00475	0.00000	0.00000	0.06476	1.85876	1.08377	1.04104
-200.902870	1.16204	0.78751	1.03238	0.00000	0.00000	0.06557	1.88546	0.52334	0.72342
-200.000000	1.15346	0.78576	1.05970	0.00000	0.00000	0.06639	1.91185	0.57515	0.75839
-199.097130	1.14426	0.78400	1.08665	0.00000	0.00000	0.06722	1.93787	0.62982	0.79361
-198.194260	1.36262	0.78223	1.11318	0.00000	0.00000	0.06806	1.96346	0.36101	0.60084
-197.291391	1.28368	0.78045	1.13920	0.00000	0.00000	0.06890	1.98856	0.49685	0.70487
-196.388521	1.23504	0.77867	1.16467	0.00000	0.00000	0.06975	2.01309	0.60536	0.77805
-195.485651	2.15736	0.77688	1.18951	0.00000	0.00000	0.07061	2.03700	0.01449	-0.12036
-194.582781	2.03411	0.77508	1.21367	0.00000	0.00000	0.07148	2.06022	0.00068	0.02611
-193.679911	1.86280	0.77327	1.23707	0.00000	0.00000	0.07235	2.08269	0.04835	0.21989
-192.777042	2.22639	0.77145	1.25966	0.00000	0.00000	0.07324	2.10435	0.01490	-0.12205
-191.874172	2.15763	0.76963	1.28137	0.00000	0.00000	0.07413	2.12513	0.00106	-0.03250
-190.971302	2.03269	0.76780	1.30216	0.00000	0.00000	0.07503	2.14498	0.01261	0.11229
-190.068432	2.53970	0.76596	1.32195	0.00000	0.00000	0.07593	2.16384	0.14127	-0.37586
-189.165562	2.80832	0.76411	1.34070	0.00000	0.00000	0.07685	2.18166	0.39271	-0.62666
-188.262692	2.70792	0.76225	1.35835	0.00000	0.00000	0.07777	2.19838	0.25963	-0.50954
-187.359823	2.36939	0.76039	1.37486	0.00000	0.00000	0.07870	2.21395	0.02416	-0.15544
-186.456953	2.71949	0.75852	1.39017	0.00000	0.00000	0.07964	2.22833	0.24124	-0.49116
-185.554083	2.63069	0.75665	1.40424	0.00000	0.00000	0.08059	2.24147	0.15149	-0.38921
-184.651213	3.14862	0.75476	1.41703	0.00000	0.00000	0.08154	2.25334	0.80153	-0.89528
-183.748343	3.09998	0.75287	1.42851	0.00000	0.00000	0.08250	2.26388	0.69906	-0.83610
-182.845474	2.95253	0.75098	1.43863	0.00000	0.00000	0.08347	2.27308	0.46165	-0.67945
-181.942604	3.20101	0.74907	1.44737	0.00000	0.00000	0.08445	2.28090	0.84660	-0.92011
-181.039734	3.04724	0.74716	1.45471	0.00000	0.00000	0.08544	2.28731	0.57750	-0.75993
-180.136864	2.91965	0.74525	1.46061	0.00000	0.00000	0.08644	2.29230	0.39357	-0.62735
-179.233994	2.75922	0.74332	1.46507	0.00000	0.00000	0.08744	2.29584	0.21473	-0.46339
-178.331125	2.88570	0.74139	1.46807	0.00000	0.00000	0.08845	2.29792	0.34549	-0.58778
-177.428255	2.72744	0.73945	1.46961	0.00000	0.00000	0.08947	2.29853	0.18397	-0.42891
-176.525385	2.63204	0.73751	1.46966	0.00000	0.00000	0.09050	2.29767	0.11180	-0.33437
-175.622515	2.13742	0.73556	1.46825	0.00000	0.00000	0.09154	2.29535	0.02494	0.15793
-174.719645	2.40071	0.73360	1.46536	0.00000	0.00000	0.09258	2.29155	0.01192	-0.10917
-173.816775	2.41043	0.73164	1.46102	0.00000	0.00000	0.09363	2.28629	0.01541	-0.12414
-172.913906	2.47674	0.72967	1.45523	0.00000	0.00000	0.09470	2.27959	0.03887	-0.19715
-172.011036	2.74944	0.72770	1.44800	0.00000	0.00000	0.09577	2.27147	0.22846	-0.47798
-171.108166	2.64432	0.72572	1.43937	0.00000	0.00000	0.09684	2.26193	0.14622	-0.38239
-170.205296	2.06930	0.72373	1.42936	0.00000	0.00000	0.09793	2.25102	0.03302	0.18171
-169.302426	2.02728	0.72174	1.41799	0.00000	0.00000	0.09902	2.23875	0.04472	0.21147
-168.399557	2.67131	0.71974	1.40530	0.00000	0.00000	0.10013	2.22517	0.19905	-0.44615
-167.496687	2.46569	0.71774	1.39133	0.00000	0.00000	0.10124	2.21030	0.06522	-0.25539
-166.593817	2.44450	0.71573	1.37611	0.00000	0.00000	0.10236	2.19420	0.06265	-0.25030
-165.690947	2.10233	0.71371	1.35970	0.00000	0.00000	0.10348	2.17690	0.00556	0.07457
-164.788077	2.13725	0.71169	1.34214	0.00001	0.00000	0.10462	2.15846	0.00045	0.02120
-163.885208	1.61335	0.70967	1.32347	0.00001	0.00000	0.10577	2.13891	0.27622	0.52557
-162.982338	1.76611	0.70764	1.30376	0.00001	0.00000	0.10692	2.11833	0.12406	0.35222
-162.079468	1.56896	0.70560	1.28305	0.00002	0.00000	0.10808	2.09675	0.27857	0.52779
-161.176598	1.49690	0.70356	1.26141	0.00002	0.00000	0.10925	2.07424	0.33331	0.57733
-160.273728	1.42521	0.70151	1.23889	0.00003	0.00000	0.11043	2.05085	0.39144	0.62565
-159.370858	1.63703	0.69946	1.21554	0.00004	0.00000	0.11161	2.02666	0.15181	0.38963
-158.467989	1.72663	0.69741	1.19145	0.00005	0.00000	0.11281	2.00172	0.07567	0.27509
-157.565119	1.35659	0.69535	1.16666	0.00007	0.00000	0.11401	1.97609	0.38378	0.61950
-156.662249	1.71381	0.69328	1.14124	0.00010	0.00000	0.11522	1.94984	0.05571	0.23603
-155.759379	1.79614	0.69121	1.11525	0.00013	0.00000	0.11644	1.92304	0.01610	0.12690
-154.856509	1.29844	0.68914	1.08877	0.00018	0.00000	0.11767	1.89575	0.35678	0.59731
-153.953640	1.30599	0.68706	1.06184	0.00024	0.00000	0.11890	1.86805	0.31590	0.56205
-153.050770	1.64107	0.68498	1.03455	0.00032	0.00000	0.12015	1.83999	0.03957	0.19892
-152.147900	1.78424	0.68289	1.00694	0.00042	0.00000	0.12140	1.81165	0.00075	0.02742
-151.245030	1.48092	0.68080	0.97909	0.00056	0.00000	0.12266	1.78311	0.09132	0.30219
-150.342160	1.76875	0.67870	0.95106	0.00073	0.00000	0.12393	1.75442	0.00021	-0.01433
-149.439291	2.11892	0.67660	0.92290	0.00096	0.00000	0.12521	1.72566	0.15465	-0.39325
-148.536421	2.08643	0.67450	0.89468	0.00125	0.00000	0.12649	1.69691	0.15172	-0.38952
-147.633551	1.96865	0.67239	0.86645	0.00162	0.00000	0.12779	1.66824	0.09025	-0.30041
-146.730681	1.89082	0.67028	0.83827	0.00209	0.00000	0.12909	1.63972	0.06305	-0.25110
-145.827811	2.05646	0.66816	0.81019	0.00268	0.00000	0.13040	1.61143	0.19805	-0.44503
-144.924942	2.04356	0.66604	0.78227	0.00344	0.00000	0.13172	1.58346	0.21168	-0.46009
-144.022072	1.74913	0.66392	0.75456	0.00438	0.00000	0.13304	1.55590	0.03734	-0.19323
-143.119202	1.91631	0.66179	0.72709	0.00556	0.00000	0.13438	1.52882	0.15015	-0.38749
-142.216332	2.16701	0.65966	0.69993	0.00704	0.00000	0.13572	1.50234	0.44179	-0.66467
-141.313462	1.95683	0.65753	0.67310	0.00887	0.00000	0.13707	1.47656	0.23066	-0.48027
-140.410592	2.34340	0.65539	0.64665	0.01112	0.00000	0.13843	1.45159	0.79531	-0.89180
-139.507723	2.22227	0.65325	0.62062	0.01390	0.00000	0.13979	1.42756	0.63156	-0.79471
-138.604853	2.45016	0.65111	0.59504	0.01730	0.00000	0.14117	1.40461	1.09318	-1.04555
-137.701983	1.92280	0.64896	0.56994	0.02143	0.00000	0.14255	1.38289	0.29151	-0.53992
-136.799113	1.70944	0.64681	0.54535	0.02645	0.00000	0.14394	1.36256	0.12032	-0.34688
-135.896243	1.43744	0.64466	0.52130	0.03251	0.00000	0.14534	1.34382	0.00877	-0.09363
-134.993374	1.78507	0.64251	0.49781	0.03980	0.00000	0.14674	1.32687	0.20995	-0.45820
-134.090504	1.86946	0.64035	0.47491	0.04852	0.00000	0.14816	1.31193	0.31084	-0.55753
-133.187634	1.77735	0.63819	0.45260	0.05891	0.00000	0.14958	1.29928	0.22855	-0.47807
-132.284764	2.07885	0.63603	0.43091	0.07122	0.00000	0.15101	1.28917	0.62360	-0.78968
-131.381894	1.52306	0.63386	0.40984	0.08577	0.00000	0.15245	1.28192	0.05815	-0.24114
-130.479025	1.93689	0.63169	0.38942	0.10285	0.00000	0.15389	1.27786	0.43432	-0.65903
-129.576155	2.07900	0.62952	0.36964	0.12284	0.00000	0.15534	1.27735	0.64264	-0.80165
-128.673285	1.90882	0.62735	0.35052	0.14611	0.00000	0.15680	1.28079	0.39442	-0.62803
-127.770415	1.84243	0.62518	0.33205	0.17308	0.00001	0.15827	1.28858	0.30674	-0.55384
-126.867545	2.17113	0.62300	0.31424	0.20419	0.00001	0.15974	1.30118	0.75682	-0.86996
-125.964675	2.45589	0.62082	0.29708	0.23990	0.00001	0.16123	1.31904	1.29241	-1.13684
-125.061806	2.29973	0.61864	0.28058	0.28070	0.00002	0.16272	1.34266	0.91598	-0.95707
-124.158936	1.89531	0.61646	0.26473	0.32710	0.00003	0.16421	1.37254	0.27329	-0.52277
-123.256066	2.48642	0.61427	0.24953	0.37961	0.00004	0.16572	1.40917	1.16046	-1.07725
-122.353196	2.02000	0.61209	0.23496	0.43874	0.00006	0.16723	1.45308	0.32139	-0.56691
-121.450326	2.06751	0.60990	0.22103	0.50501	0.00009	0.16875	1.50477	0.31668	-0.56274
