Dados;Densidade de Fluxo (Jy);G1;G2;G3;G4;G5;Ajuste;Erro
-1,82845E+12;2,95253E+14;0.750977642805118;1,43863E+13;3,10E+04;1,61E-06;0.0834749544201181;2,27308E+14;-0.679447001594764
-1,81943E+12;3,20101E+14;0.749073616592827;1,44737E+14;4,69E+05;3,24E-06;0.0844540806118721;2,2809E+14;-0.920106210993707
-1,8104E+12;3,04724E+14;0.747162787457195;1,45471E+14;7,08E+05;6,49E-06;0.0854413492044914;2,28731E+14;-0.759933895621934
-1,80137E+12;2,91965E+14;0.745245232162918;1,46061E+13;1,06E+06;1,29E-05;0.0864367776935091;2,2923E+14;-0.627349807395416
-1,79234E+12;2,75922E+14;0.743321027592602;1,46507E+14;1,59E+06;2,56E-05;0.0874403828151573;2,29584E+14;-0.463389796135537
-1,78331E+12;2,8857E+13;0.741390250740835;1,46807E+14;2,37E+06;5,04E-05;0.0884521805353278;2,29792E+14;-0.587783894027189
-1,77428E+12;2,72744E+14;0.739452978709536;1,46961E+14;3,52E+06;9,87E-05;0.089472186037892;2,29853E+14;-0.428913609114762
-1,76525E+11;2,63204E+14;0.737509288702023;1,46966E+13;5,21E+06;1,93E-05;0.0905004137137164;2,29767E+14;-0.334367717626481
-1,75623E+12;2,13742E+14;0.735559258019234;1,46825E+14;7,67E+06;3,74E-04;0.0915368771485717;2,29535E+14;0.157925779598065
-1,7472E+12;2,40071E+14;0.733602964054023;1,46536E+13;1,12E+07;7,23E-04;0.0925815891120814;2,29155E+14;-0.109165316351497
-1,73817E+12;2,41043E+14;0.731640484285454;1,46102E+14;1,64E+07;1,39E-03;0.0936345615467167;2,28629E+14;-0.124139352317792
-1,72914E+12;2,47674E+14;0.72967189627505;1,45523E+14;2,39E+07;2,66E-04;0.0946958055557793;2,27959E+14;-0.19714716030764
-1,72011E+12;2,74944E+13;0.727697277661106;1,448E+14;3,46E+07;5,06E-03;0.095765331392456;2,27147E+14;-0.477977401031562
-1,71108E+12;2,64432E+14;0.725716706152998;1,43937E+14;4,99E+07;9,58E-03;0.0968431484489315;2,26193E+14;-0.382389644185035
-1,70205E+12;2,0693E+14;0.723730259527461;1,42936E+14;7,16E+07;1,81E-02;0.0979292652444699;2,25102E+14;0.18171496752622
-1,69302E+12;2,02728E+13;0.721738015622928;1,41799E+14;1,02E+08;3,39E-02;0.0990236894146059;2,23875E+13;0.211468720206098
-1,684E+12;2,67131E+14;0.719740052333852;1,4053E+14;0.0000014597268108786;6,32E-02;0.1001264277004;2,22517E+14;-0.446147586268243
-1,67497E+12;2,46569E+14;0.717736447607029;1,39133E+14;2,07E+08;1,17E-01;0.101237485936651;2,2103E+13;-0.255386524733017
-1,66594E+11;2,4445E+14;0.715727279435729;1,37611E+14;2,93E+08;2,17E-01;0.102356869041372;2,1942E+14;-0.250302237391366
-1,65691E+12;2,10233E+14;0.713712625855162;1,3597E+14;4,12E+08;3,99E-01;0.103484581004598;2,1769E+14;0.0745732315766605
-1,64788E+12;2,13725E+14;0.71169256493661;1,34214E+14;5,77E+08;7,29E-01;0.104620624877999;2,15846E+14;0.0212048600894121
-1,63885E+12;1,61335E+14;0.709667174783816;1,32347E+14;8,06E+08;1,33E+00;0.105765002763308;2,13891E+14;0.525566617764417
-1,62982E+11;1,76611E+14;0.707636533527365;1,30376E+14;0.0000112005909949519;2,40E-01;0.106917715801935;2,11833E+13;0.352216879182175
-1,62079E+12;1,56896E+14;0.705600719319075;1,28305E+14;0.0000155060254859953;4,34E+00;0.108078764164675;2,09675E+14;0.527792613256439
-1,61177E+12;1,4969E+14;0.703559810328426;1,26141E+14;0.0000213785636542759;7,78E+00;0.109248147040328;2,07424E+14;0.577334026612482
-1,60274E+12;1,42521E+14;0.701513884736976;1,23889E+14;0.0000293545230231848;1,39E+01;0.110425862625548;2,05085E+14;0.625648801039512
-1,59371E+12;1,63703E+14;0.699463020732787;1,21554E+13;0.0000401411682424868;2,47E+01;0.111611908114788;2,02666E+14;0.389627603551141
-1,58468E+12;1,72663E+14;0.697407296506898;1,19145E+14;0.0000546667760761689;4,36E+01;0.112806279689148;2,00172E+14;0.275087522590296
-1,57565E+12;1,35659E+14;0.695346790247782;1,16666E+14;0.0000741438941776801;7,66E+01;0.114008972506489;1,97609E+14;0.619499779697183
-1,56662E+12;1,71381E+14;0.693281580135806;1,14124E+14;0.000100148810870071;1,34E+02;0.11521998069164;1,94984E+14;0.236031670559024
-1,55759E+12;1,79614E+14;0.691211744339759;1,11525E+14;0.0001347208073378;2,33E+02;0.116439297325515;1,92304E+14;0.126897664507974
-1,54857E+12;1,29844E+14;0.68913736101112;1,08877E+13;0.000180485381377416;4,05E+02;0.11766691443564;1,89575E+14;0.597313069183889
-1,53954E+12;1,30599E+14;0.687058508279706;1,06184E+14;0.000240806309093851;6,98E+02;0.118902822985996;1,86805E+14;0.562052804855745
-1,53051E+11;1,64107E+14;0.68497526424796;1,03455E+14;0.000319972140001488;1,20E+03;0.120147012867771;1,83999E+14;0.198921386777438
-1,52148E+12;1,78424E+14;0.682887706987556;1,00694E+14;0.000423423488234804;2,04E+03;0.121399472888861;1,81165E+13;0.0274183873184617
-1,51245E+12;1,48092E+12;0.680795914533954;0.979093822633304;0.000558028269021674;3,47E+03;0.122660190764703;1,78311E+14;0.302188218731689
-1,50342E+12;1,76875E+14;0.678699964880964;0.951059152858762;0.000732412807382552;5,87E+03;0.123929153109244;1,75442E+14;-0.0143315410986213
-1,49439E+12;2,11892E+14;0.676599935977405;0.922900950203696;0.000957357479672123;9,87E+03;0.125206345424763;1,72566E+14;-0.393252610248712
-1,48536E+12;2,08643E+14;0.674495905721715;0.894678500810892;0.00124626619339919;1,65E+04;0.126491752093074;1,69691E+14;-0.3895169571898
-1,47634E+12;1,96865E+14;0.67238795195656;0.866449497418676;0.00161571950957566;2,75E+04;0.127785356366861;1,66824E+14;-0.300414714515304
-1,46731E+12;1,89082E+14;0.670276152465564;0.838269860323868;0.00208612149852062;4,56E+04;0.129087140359868;1,63972E+14;-0.25109640148656
-1,45828E+12;2,05646E+14;0.668160584967961;0.810193572620089;0.00268245041856867;7,52E+04;0.130397085038484;1,61143E+14;-0.445026145229886
-1,44925E+12;2,04356E+14;0.666041327113267;0.782272530263463;0.00343512292686871;1,23E+05;0.131715170213493;1,58346E+14;-0.460092133976483
-1,44022E+12;1,74913E+14;0.66391845647807;0.754556407398216;0.00438098067717224;2,01E+05;0.133041374530646;1,5559E+14;-0.193229115390044
-1,43119E+12;1,91631E+14;0.661792050560744;0.7270925371724;0.00556440673120913;3,27E+04;0.134375675462677;1,52882E+14;-0.387485927247699
-1,42216E+12;2,16701E+14;0.659662186776171;0.699925808241804;0.00703857709579319;5,29E+05;0.135718049301485;1,50234E+14;-0.664669527039843
-1,41313E+12;1,95683E+14;0.657528942452606;0.673098577044482;0.00886684979532965;8,51E+05;0.137068471149126;1,47656E+14;-0.480269071288671
-1,40411E+12;2,3434E+14;0.655392394826213;0.646650595733319;0.0111242901073253;1,36E+06;0.138426914910435;1,45159E+14;-0.891803193269727
-1,39508E+11;2,22227E+14;0.653252621037028;0.620618955654386;0.0138993258285067;2,17E+06;0.139793353284923;1,42756E+14;-0.79470622140515
-1,38605E+12;2,45016E+14;0.651109698123532;0.595038046074014;0.0172955206582638;3,44E+06;0.141167757759723;1,40461E+14;-1,04555E+14
-1,37702E+12;1,9228E+14;0.648963703019615;0.569939527844399;0.0214334469317258;5,43E+06;0.142550098601202;1,38289E+14;-0.539917170771069
-1,36799E+12;1,70944E+14;0.646814712549426;0.545352321508055;0.0264526310473396;8,52E+06;0.143940344848082;1,36256E+14;-0.34687740882889
-1,35896E+12;1,43744E+14;0.644662803422244;0.521302609342324;0.032513536039529;1,33E+07;0.145338464304755;1,34382E+14;-0.0936255415516456
-1,34993E+12;1,78507E+14;0.642508052229519;0.497813850767531;0.0397995359840395;2,07E+07;0.146744423533383;1,32687E+14;-0.45820290672026
-1,34091E+12;1,86946E+13;0.64035053543979;0.474906810403982;0.0485188265040293;3,20E+07;0.148158187847544;1,31193E+14;-0.557527697023632
-1,33188E+12;1,77735E+14;0.638190329393627;0.452599598080138;0.0589062047843457;4,92E+07;0.149579721306087;1,29928E+14;-0.478071310486507
-1,32285E+12;2,07885E+14;0.636027510300744;0.430907720040052;0.0712246415766814;7,54E+07;0.151008986705748;1,28917E+14;-0.789684135309856
-1,31382E+12;1,52306E+14;0.633862154234989;0.409844140489727;0.0857665571552456;1,15E+08;0.152445945575361;1,28192E+14;-0.241144461671541
-1,30479E+12;1,93689E+14;0.631694337129363;0.389419352658909;0.102854703481902;1,74E+08;0.153890558170272;1,27786E+14;-0.659033156541062
-1,29576E+11;2,079E+14;0.629524134773205;0.36964145852507;0.122842546596407;0.0000026269080655477;0.155342783465508;1,27735E+14;-0.801645882667215
-1,28673E+12;1,90882E+14;0.627351622807026;0.350516256265852;0.146114037160969;3,94E+08;0.156802579150739;1,28079E+14;-0.628029775664906
-1,2777E+12;1,84243E+13;0.625176876718792;0.332047334578374;0.173082653662755;5,89E+08;0.158269901624471;1,28858E+14;-0.553844694039028
-1,26868E+12;2,17113E+13;0.6229999718388;0.314236172938734;0.204189602926085;8,76E+08;0.159744705989424;1,30118E+14;-0.869955755341436
-1,25965E+12;2,45589E+14;0.620820983336981;0.297082246939621;0.239901066740947;0.0000129525989876597;0.161226946046482;1,31904E+14;-1,13684E+14
-1,25062E+12;2,29973E+14;0.61863998621807;0.280583137784126;0.280704392504386;0.0000190640923139086;0.162716574290314;1,34266E+14;-0.95707028819855
-1,24159E+12;1,89531E+14;0.616457055316796;0.264734645091442;0.327103139974488;0.0000279207978968154;0.164213541905219;1,37254E+14;-0.522774804976528
-1,23256E+12;2,48642E+14;0.614272265295274;0.249530902189045;0.379610916147962;0.0000406904036482142;0.165717798759698;1,40917E+14;-1,07725E+14
-1,22353E+12;2,02E+14;0.612085690638252;0.234964493047657;0.438743956236122;0.0000590076951604086;0.167229293402729;1,45308E+14;-0.56691445384449
-1,2145E+12;2,06751E+14;0.609897405648384;0.221026570100326;0.505012440307231;0.0000851486536040579;0.168747973060266;1,50477E+14;-0.56274157029256
-1,20547E+12;2,30019E+14;0.60770748444371;0.207706972219981;0.578910572404493;0.00012226422497096;0.170273783630462;1,56472E+14;-0.735470234184444
-1,19645E+12;1,88655E+14;0.605516000952986;0.194994342129689;0.660905491452816;0.000174692191724475;0.171806669680617;1,6334E+14;-0.253151982720527
-1,18742E+12;2,14885E+14;0.603323028911042;0.182876242609611;0.75142512956651;0.000248370532457664;0.173346574444372;1,71122E+14;-0.437625772150667
-1,17839E+12;2,3485E+14;0.601128641856348;0.171339270906934;0.850845182710456;0.000351381686893082;0.174893439817597;1,79856E+14;-0.549938470271962
-1,16936E+12;2,63287E+14;0.59893291312619;0.160369170766392;0.959475409783052;0.000494664403049057;0.176447206356219;1,89572E+13;-0.737154687789908
-1,16033E+11;2,35944E+14;0.59673591585333;0.149950941598261;1,07755E+14;0.000692938472877137;0.178007813273263;2,00293E+14;-0.356510459818613
-1,1513E+12;2,72488E+14;0.594537722961232;0.140068944314057;1,20519E+14;0.000965897786292513;0.179575198437169;2,12034E+14;-0.604545940928333
-1,14227E+12;3,17722E+14;0.592338407161755;0.130707003445554;1,34244E+14;0.00133973883724143;0.18114929836862;2,24797E+14;-0.929243085106688
-1,13324E+12;2,9022E+13;0.590138040950693;0.121848505173337;1,4892E+14;0.00184910513202076;0.182730048239174;2,38576E+14;-0.516442962520153
-1,12422E+12;2,79101E+14;0.587936696603327;0.113476490975513;1,64523E+14;0.00253954282628516;0.184317381870154;2,5335E+14;-0.257501586783907
-1,11519E+12;3,14317E+14;0.585734446172222;0.105573746652774;1,81018E+14;0.00347057919133682;0.185911231730208;2,69087E+14;-0.452298423963981
-1,10616E+12;2,78861E+14;0.583531361482845;0.0981228865090835;1,98351E+14;0.00471955287837441;0.187511528934701;2,85739E+14;0.0687831901013944
-1,09713E+12;3,17645E+13;0.581327514129221;0.0911064325415129;2,16454E+14;0.00638634291780986;0.189118203245369;3,03248E+14;-0.143969303829133
-1,0881E+12;4,16602E+14;0.57912297547182;0.0845068885335937;2,35242E+14;0.00859916125263755;0.190731183068641;3,21538E+14;-0.950643554470537
-1,07907E+12;3,99626E+14;0.576917816633268;0.0783068089678426;2,54614E+14;0.0115215904020119;0.192350395455804;3,40524E+14;-0.591018393401898
-1,07004E+12;4,10436E+14;0.574712108494102;0.072488862736321;2,74454E+14;0.0153610623152273;0.193975766103453;3,60108E+14;-0.503280120550771
-1,06102E+11;4,59016E+14;0.572505921690748;0.067035891662043;2,94628E+14;0.0203789850387556;0.195607219352584;3,80181E+14;-0.788344139418197
-1,05199E+12;4,67769E+14;0.570299326611333;0.0619309638611203;3,14991E+14;0.0269027285942086;0.197244678189567;4,00629E+13;-0.671404951406767
-1,04296E+12;4,95986E+14;0.568092393391532;0.0571574220266127;3,35382E+14;0.0353396781969289;0.198888064247398;4,2133E+14;-0.74656402077165
-1,03393E+12;5,10311E+14;0.565885191912648;0.0526989267408989;3,55632E+14;0.0461935491208812;0.200537297805596;4,42163E+14;-0.681482101144725
-1,0249E+12;5,20478E+14;0.563677791797275;0.0485394949344096;3,7556E+14;0.0600831304115107;0.202192297792176;4,63009E+14;-0.574688544424083
-1,01587E+12;5,07787E+14;0.561470262406468;0.044663533650989;3,94981E+14;0.0777635812762755;0.203852981784815;4,83756E+14;-0.240303625024478
-1,00684E+12;5,32027E+14;0.559262672835475;0.0410558692851054;4,13707E+14;0.100150341533001;0.205519266013393;5,04306E+14;-0.277212830121731
-9,97815E+11;5,60852E+14;0.557055091911948;0.0377017724861061;4,31546E+14;0.128345633090008;0.207191065360981;5,24575E+14;-0.362765253457408
-9,88786E+11;5,89987E+14;0.554847588191988;0.034586978923779;4,48311E+14;0.163667420900848;0.208868293366754;5,44508E+14;-0.454783153734216
-9,79757E+11;5,34674E+14;0.552640229956222;0.031697706133788;4,63822E+14;0.20768056726041;0.210550862229203;5,64079E+14;0.294044260887181
-9,70728E+11;5,58175E+14;0.550433085208119;0.0290206666685038;4,77904E+14;0.262229752027146;0.212238682807959;5,83296E+14;0.251210556342301
-9,617E+11;5,80049E+14;0.548226221670131;0.0265430777766417;4,90398E+13;0.329473544059787;0.213931664627566;6,02216E+14;0.22166916165245
-9,52671E+11;5,81422E+14;0.54601970677988;0.0242526678491608;5,01159E+14;0.411918797608727;0.215629715881562;6,20941E+14;0.39518795649304
-9,43642E+11;5,91908E+14;0.543813607688569;0.0221376798692775;5,10059E+14;0.512454315820882;0.217332743435151;6,39633E+14;0.477257164501854
-9,34614E+11;6,36442E+14;0.541607991257233;0.0201868720976874;5,16993E+14;0.634382478440536;0.219040652829857;6,58515E+14;0.220730727451388
-92558492459;6,86031E+14;0.539402924053024;0.0183895162301974;5,21875E+14;0.78144728014743;0.220753348288474;6,77874E+14;-0.0815625001545897
-9,16556E+11;7,06275E+14;0.53719847234773;0.0167353932602029;5,24647E+14;0.957856981240509;0.222470732718611;6,98073E+14;-0.0820152522054745
-9,07528E+11;7,2285E+14;0.534994702113883;0.0152147872680698;5,25274E+14;1,1683E+14;0.22419270771842;7,19545E+14;-0.0330490536607098
-8,98499E+11;7,36332E+14;0.532791679022376;0.0138184773607965;5,2375E+14;1,41795E+13;0.225919173581482;7,42797E+14;0.0646577048792709
-8,8947E+11;7,94146E+13;0.530589468438636;0.0125377279723883;5,20092E+13;1,71245E+14;0.22765002930314;7,68415E+14;-0.257312183582671
-8,80441E+11;8,06283E+14;0.52838813542129;0.0113642777318653;5,14345E+13;2,05792E+14;0.22938517258521;7,97051E+14;-0.0923246043114991
-8,71413E+11;8,61398E+14;0.526187744718655;0.0102903270912732;5,06579E+14;2,46089E+14;0.23112449984272;8,29429E+14;-0.319695088939921
-8,62384E+11;9,32472E+14;0.523988360765277;0.00930852490097499;4,96888E+14;2,92825E+14;0.232867906210947;8,6633E+14;-0.661417405655946
-8,53355E+11;1,00646E+13;0.521790047680689;0.00841195410839824;4,85388E+14;3,46718E+14;0.234615285551026;9,08588E+14;-0.978671623894833
-8,44327E+11;1,03313E+14;0.519592869266017;0.00759411674286326;4,72212E+14;4,08505E+14;0.236366530457586;9,57073E+14;-0.760591915510865
-8,35298E+11;1,08213E+14;0.517396889000621;0.00684891834164576;4,57514E+14;4,78929E+14;0.238121532266703;1,01268E+14;-0.694508729753148
-82626924535;1,09836E+14;0.515202170040966;0.00617065196073606;4,41458E+14;5,58723E+14;0.239880181062398;1,07631E+14;-0.220486309822999
-8,17241E+11;1,16035E+14;0.513008775217332;0.00555398190049216;4,24222E+14;6,48597E+14;0.241642365685192;1,14884E+14;-0.115128922734842
-8,08212E+11;1,22024E+14;0.510816767030566;0.00499392726801201;4,0599E+14;7,49214E+14;0.243407973740965;1,23113E+14;0.108883495196872
-7,99183E+11;1,2922E+14;0.508626207651057;0.00448584548669718;3,86951E+13;8,61171E+14;0.24517689160836;1,32395E+14;0.317548312113738
-7,90154E+11;1,38717E+14;0.506437158915317;0.00402541585118123;3,67295E+14;9,84974E+14;0.246949004448443;1,42801E+14;0.408448156618139
-7,81126E+11;1,48537E+14;0.504249682324051;0.00360862321786356;3,47211E+14;1,12102E+14;0.248724196213498;1,54389E+14;0.585158494800899
-7,72097E+11;1,6622E+14;0.502063839038821;0.00323174190959185;3,26881E+14;1,26956E+14;0.2505023496573;1,67202E+14;0.0982101909426021
-7,63068E+11;1,77574E+14;0.499879689881153;0.00289131990495894;3,06481E+14;1,43069E+14;0.252283346343725;1,81268E+14;0.36941415040722
-7,5404E+11;1,88181E+14;0.497697295329514;0.00258416337196858;2,86179E+14;1,60433E+14;0.254067066657437;1,96594E+14;0.841300130859803
-7,45011E+11;2,03635E+14;0.495516715516319;0.00230732159862652;2,66127E+14;1,79016E+14;0.255853389814877;2,13165E+14;0.952976216524981
-7,35982E+11;2,21373E+14;0.493338010227157;0.00205807236463083;2,46467E+14;1,98766E+14;0.257642193873781;2,30943E+13;0.956968065231298
-7,26954E+11;2,36223E+14;0.491161238897868;0.00183390778994135;2,27325E+14;2,19606E+14;0.259433355744777;2,49863E+14;1,36399E+14
-7,17925E+11;2,48271E+14;0.488986460611671;0.00163252068994497;2,08812E+14;2,41435E+14;0.261226751203284;2,69834E+14;2,15635E+14
-7,08896E+11;2,63728E+14;0.48681373409849;0.00145179146020036;1,91021E+14;2,64124E+14;0.263022254899936;2,90739E+14;2,70106E+14
-6,99867E+11;2,7802E+14;0.484643117732149;0.00128977550716652;1,7403E+14;2,8752E+14;0.264819740373079;3,12431E+14;3,44111E+14
-69083877366;3,04367E+14;0.482474669527607;0.00114469123657806;1,57902E+14;3,11445E+14;0.266619080061584;3,34738E+14;3,0371E+14
-6,8181E+11;3,33033E+14;0.480308447140396;0.00101490860601917;1,42681E+14;3,35697E+14;0.26842014531616;3,57462E+14;2,44288E+14
-6,72781E+11;3,52971E+13;0.478144507863924;0.000898938243371517;1,28401E+14;3,60052E+13;0.27022280641276;3,80384E+14;2,74136E+14
-6,63753E+11;3,75707E+14;0.475982908626827;0.000795421129363929;1,15076E+14;3,84269E+14;0.272026932566284;4,03265E+14;2,75572E+14
-6,54724E+11;4,06019E+13;0.473823705992511;0.000703118838823972;1,02712E+14;4,08092E+14;0.273832391942786;4,25847E+14;1,98278E+14
-6,45695E+11;4,32997E+14;0.471666956156329;0.000620904331849713;0.91301143941363;4,31254E+14;0.275639051673967;4,47864E+14;1,48671E+14
-6,36667E+11;4,57611E+14;0.469512714944244;0.000547753283908563;0.808257136702396;4,53483E+12;0.277446777870773;4,69041E+14;1,14296E+13
-6,27638E+11;4,88471E+14;0.467361037810082;0.000482735941277309;0.712592672136822;4,74506E+14;0.279255435638475;4,89103E+14;0.0632276227893627
-6,18609E+11;5,09654E+14;0.46521197983522;0.000425009486597662;0.625679075295178;4,94054E+14;0.281064889090047;5,07778E+14;-0.187636692755611
-6,0958E+11;5,39117E+14;0.463065595726157;0.000373810897471766;0.547117221296307;5,1187E+14;0.282875001361631;5,24805E+14;-1,43119E+14
-6,00552E+11;5,59134E+14;0.460921939812124;0.000328450280019378;0.476461280984242;5,27713E+14;0.284685634628296;5,39937E+14;-1,91966E+14
-59152309442;5,79476E+14;0.458781066044878;0.000288304658295356;0.413231403232074;5,41362E+14;0.286496650118273;5,5295E+14;-2,65253E+14
-5,82494E+11;6,04938E+14;0.456643027996381;0.000252812199626909;0.356925434595966;5,52625E+14;0.288307908129283;5,63647E+14;-4,1291E+14
-5,73466E+11;6,15282E+14;0.454507878856533;0.000221466855623468;0.307029532244421;5,6134E+14;0.290119268045151;5,71859E+14;-4,34233E+12
-5,64437E+11;6,22913E+14;0.452375671433062;0.000193813398308736;0.263027574366767;5,6738E+14;0.291930588350886;5,77455E+14;-4,5458E+14
-55540830197;6,28854E+13;0.450246458149322;0.000169442830657342;0.224409316970459;5,70655E+14;0.293741726649858;5,80341E+14;-4,8513E+14
-5,4638E+11;6,27326E+13;0.448120291042137;0.000147988151022152;0.190677286464546;5,71119E+13;0.29555253968124;5,80464E+14;-4,68619E+13
-5,37351E+11;6,22347E+14;0.445997221761798;0.000129120451141234;0.161352432388534;5,68764E+14;0.297362883335928;5,77812E+14;-4,45348E+14
-5,28322E+11;6,04928E+14;0.443877301569738;0.000112545327704891;0.135978593811859;5,63624E+14;0.299172612674732;5,72415E+13;-3,25127E+14
-5,19294E+11;5,9287E+14;0.441760581337661;0.0000979995880164941;0.114125856440089;5,55776E+14;0.30098158194564;5,64345E+14;-2,85249E+14
-5,10265E+11;5,67177E+14;0.439647111545297;0.0000852482307609567;0.0953928948991765;5,45333E+14;0.302789644602548;5,53713E+14;-1,34646E+14
-5,01236E+11;5,42571E+14;0.437536942280542;0.0000740816835682223;0.0794084067610266;5,32448E+14;0.30459665332225;5,40664E+14;-0.190699587760804
-4,92207E+11;5,09151E+14;0.435430123237516;0.0000643132796802307;0.0658317517191561;5,17303E+14;0.306402460023496;5,2538E+14;1,62293E+14
-4,83179E+11;4,89425E+13;0.43332670371467;0.0000557769568025435;0.0543529118231588;5,00109E+14;0.308206915886306;5,08069E+14;1,86434E+14
-4,7415E+11;4,64264E+13;0.431226732615027;0.0000483251619649508;0.0446918872241621;4,81102E+13;0.310009871369743;4,88962E+14;2,46979E+14
-4,65121E+11;4,34983E+14;0.429130258444353;0.0000418269469683433;0.0365976372431261;4,60535E+14;0.311811176231737;4,68311E+14;3,33275E+14
-45609262273;4,02518E+14;0.427037329309376;0.0000361662398172218;0.0298466695282985;4,38672E+14;0.313610679549158;4,46377E+14;4,38593E+14
-4,47064E+11;3,69311E+14;0.42494799291813;0.0000312402783232998;0.0242413711451665;4,15786E+14;0.31540822973634;4,23432E+14;5,41216E+14
-4,38035E+11;3,42485E+14;0.422862296578237;0.000026958192841017;0.0196081653126713;3,9215E+14;0.317203674565651;3,99747E+14;5,72621E+14
-4,29007E+11;3,17654E+14;0.420780287195242;0.0000232397258994398;0.01579556676542;3,68033E+14;0.318996861188289;3,75589E+14;5,79358E+12
-4,19978E+11;2,97763E+13;0.418702011273049;0.0000200140772572406;0.0126721977775526;3,43696E+14;0.320787636153539;3,51218E+13;5,34548E+14
-4,10949E+11;2,80459E+14;0.416627514912096;0.0000172188636454534;0.0101248161588102;3,19385E+14;0.322575845430247;3,26878E+13;4,64196E+13
-4,0192E+11;2,58417E+14;0.414556843808939;0.0000147991832052928;0.00805639637007003;2,95329E+14;0.324361334427327;3,02799E+14;4,43823E+14
-3,92892E+11;2,41584E+14;0.4124900432545;0.0000127067753170719;0.00638429547963856;2,71739E+14;0.326143948015692;2,79189E+14;3,76052E+14
-3,83863E+11;2,27993E+14;0.410427158134645;0.0000108992671979462;0.00503852720418278;2,48799E+14;0.327923530548425;2,56233E+14;2,82404E+14
-3,74834E+11;2,16415E+14;0.408368232928725;9,34E+08;0.0039601598063606;2,26672E+13;0.32969992588295;2,34093E+14;1,76783E+14
-3,65806E+11;2,08334E+13;0.406313311708171;7,99E+08;0.00309984722571967;2,05495E+14;0.331472977403416;2,12904E+13;0.456986997176973
-35677694349;2,02702E+14;0.404262438137158;6,84E+08;0.00241649746673765;1,85377E+14;0.333242528041518;1,92776E+14;-0.992551187389996
-3,47748E+11;1,93567E+14;0.402215655471271;5,84E+08;0.00187607792359812;1,66404E+14;0.335008420299305;1,73795E+14;-1,97723E+14
-3,3872E+11;1,8467E+14;0.400173006556194;4,99E+08;0.00145055391917121;1,48636E+14;0.336770496272177;1,5602E+14;-2,86507E+14
-3,29691E+11;1,70951E+14;0.398134533828486;4,25E+08;0.00111695417442799;1,3211E+13;0.338528597670327;1,39488E+14;-3,14633E+14
-32066215104;1,65729E+14;0.396100279314342;3,62E+08;0.000856555108083769;1,16842E+14;0.340282565842138;1,24215E+14;-4,15145E+14
-3,11633E+11;1,61965E+14;0.394070284628403;3,08E+08;0.000654174691272975;1,02829E+13;0.342032241797765;1,10197E+13;-5,17682E+14
-3,02605E+11;1,57761E+14;0.392044590974617;2,62E+08;0.000497565937754328;9,00506E+14;0.343777466231153;9,74138E+14;-6,03472E+14
-2,93576E+11;1,46145E+14;0.390023239145116;2,22E+08;0.000376899898628297;7,84709E+14;0.34551807954399;8,58301E+14;-6,03146E+14
-2,84547E+11;1,38024E+14;0.388006269519126;1,89E+08;0.000284328159886582;6,8043E+14;0.347253921869829;7,53984E+14;-6,26251E+14
-2,75519E+11;1,29889E+14;0.385993722063932;1,60E+08;0.000213615225092396;5,87098E+11;0.348984833096645;6,60617E+14;-6,3827E+14
-2,6649E+11;1,25853E+14;0.38398563633363;1,35E+08;0.000159831732435522;5,04069E+14;0.350710652891492;5,77555E+14;-6,8098E+14
-2,57461E+11;1,18264E+14;0.38198205146926;1,14E+08;0.000119100143729978;4,30648E+14;0.352431220724166;5,04101E+14;-6,78536E+14
-2,48433E+11;1,11614E+14;0.379983006197638;9,67E+06;0.0000883852997863219;3,66106E+14;0.354146375892175;4,39528E+14;-6,76616E+14
-2,39404E+11;1,01534E+14;0.377988538832441;8,16E+07;0.000065323021996721;3,09702E+14;0.355855957543949;3,83093E+14;-6,32249E+14
-2,30375E+11;9,45196E+14;0.375998687273325;6,88E+06;0.0000480807210192772;2,60695E+14;0.357559804703924;3,34056E+14;-6,11141E+14
-2213464718;8,80113E+14;0.374013489005084;5,80E+07;0.000035244726958113;2,18361E+14;0.359257756297754;2,91692E+14;-5,88421E+14
-2,12318E+11;8,07659E+14;0.372032981098828;4,88E+07;0.000025729764079678;1,81999E+14;0.360949651175966;2,553E+14;-5,52359E+14
-2,03289E+11;7,68376E+13;0.370057200211203;4,10E+07;0.0000187066462140965;1,50944E+14;0.362635328139449;2,24215E+14;-5,44161E+14
-1,9426E+11;6,61273E+14;0.368086182583656;3,45E+07;0.0000135448604980261;1,24571E+14;0.364314625965059;1,97812E+14;-4,6346E+13
-1,85232E+11;6,08085E+14;0.366119964043699;2,89E+07;9,77E+08;1,02298E+14;0.36598738342967;17550986243;-4,32575E+14
-1,76203E+11;5,79501E+14;0.364158580004232;2,42E+07;7,01E+08;0.835934085363303;0.367653439336023;1,56775E+14;-4,22726E+14
-1,67174E+11;5,50937E+14;0.362202065462913;2,03E+07;5,02E+08;0.679718182130293;0.369312632538673;1,41124E+14;-4,09813E+14
-1,58146E+11;5,21808E+14;0.360250455003504;1,70E+07;0.0000035733347360673;0.549969013184238;0.370964801968393;1,28119E+14;-3,93689E+14
-1,49117E+11;5,08707E+14;0.358303782795088;1,42E+07;2,53E+08;0.44279227415312;0.372609786658511;1,17371E+14;-3,91336E+14
-1,40088E+11;4,38491E+14;0.356362082592605;1,18E+06;0.0000017907465923699;0.354743403909233;0.374247425770246;1,08535E+14;-3,29955E+14
